keyword,title,publication
android resource,ReACt: A Resource-centric Access Control System for Web-app Interactions on Android,WWW '21: Proceedings of the Web Conference 2021
android resource,Relda2: an effective static analysis tool for resource leak detection in Android apps,ASE '16: Proceedings of the 31st IEEE/ACM International Conference on Automated Software Engineering
android resource,JRebel.Android: runtime class- and resource reloading for android,ICSE '15: Proceedings of the 37th International Conference on Software Engineering - Volume 2
android resource,Demo: RecDroid: An Android Resource Access Permission Recommendation System,MobiHoc '15: Proceedings of the 16th ACM International Symposium on Mobile Ad Hoc Networking and Computing
android energy,Refactoring Android-specific Energy Smells: A Plugin for Android Studio,ICPC '20: Proceedings of the 28th International Conference on Program Comprehension
android energy,Search-based energy testing of Android,ICSE '19: Proceedings of the 41st International Conference on Software Engineering
android energy,Improving energy consumption in Android apps,ESEC/FSE 2015: Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering
android energy,Energy Diagnosis of Android Applications: A Thematic Taxonomy and Survey,"ACM Computing Surveys (CSUR), Volume 53, Issue 6"
android energy,Measuring and optimizing android smartwatch energy consumption: poster,MobiCom '16: Proceedings of the 22nd Annual International Conference on Mobile Computing and Networking
android energy,Energy-aware test-suite minimization for Android apps,ISSTA 2016: Proceedings of the 25th International Symposium on Software Testing and Analysis
android energy,Optimizing energy of HTTP requests in Android applications,DeMobile 2015: Proceedings of the 3rd International Workshop on Software Development Lifecycle for Mobile
android energy,Optimising Energy Consumption Heuristically on Android Mobile Phones,GECCO '16 Companion: Proceedings of the 2016 on Genetic and Evolutionary Computation Conference Companion
android energy,Energy optimization in android applications through wakelock placement,"DATE '14: Proceedings of the conference on Design, Automation & Test in Europe"
android energy,Automated construction of energy test oracles for Android,ESEC/FSE 2020: Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering
android energy,Static detection of energy defect patterns in Android applications,CC 2016: Proceedings of the 25th International Conference on Compiler Construction
android energy,µDroid: an energy-aware mutation testing framework for Android,ESEC/FSE 2017: Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering
android energy,Calculating source line level energy information for Android applications,ISSTA 2013: Proceedings of the 2013 International Symposium on Software Testing and Analysis
android energy,A method for characterizing energy consumption in Android smartphones,GREENS '13: Proceedings of the 2nd International Workshop on Green and Sustainable Software
android energy,E-APK: Energy Pattern Detection in Decompiled Android Applications,SBLP '22: Proceedings of the XXVI Brazilian Symposium on Programming Languages
android energy,Detection of energy inefficiencies in Android wear watch faces,ESEC/FSE 2018: Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering
android energy,E-MANAFA: Energy Monitoring and ANAlysis tool For Android,ASE '22: Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering
android energy,Estimating Android applications' CPU energy usage via bytecode profiling,GREENS '12: Proceedings of the First International Workshop on Green and Sustainable Software
android energy,Preserving energy resources using an Android kernel extension: a case study,MOBILESoft '16: Proceedings of the International Conference on Mobile Software Engineering and Systems
android energy,KLEP: a kernel level energy profiling tool for Android: poster abstract,IPSN '17: Proceedings of the 16th ACM/IEEE International Conference on Information Processing in Sensor Networks
android energy,Automated re-factoring of Android apps to enhance energy-efficiency,MOBILESoft '16: Proceedings of the International Conference on Mobile Software Engineering and Systems
android energy,Optimizing display energy consumption for hybrid Android apps (invited talk),DeMobile 2015: Proceedings of the 3rd International Workshop on Software Development Lifecycle for Mobile
android energy,Dynamic frequency scaling on android platforms for energy consumption reduction,PM2HW2N '13: Proceedings of the 8th ACM workshop on Performance monitoring and measurement of heterogeneous wireless and wired networks
android energy,Examining the energy impact of sorting algorithms on android: an empirical study,"MobiQuitous '19: Proceedings of the 16th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services"
android energy,A Systematic Mapping on Energy Efficiency Testing in Android Applications,SBQS '20: Proceedings of the XIX Brazilian Symposium on Software Quality
android energy,A study on the energy consumption of Android app development approaches,MSR '17: Proceedings of the 14th International Conference on Mining Software Repositories
android energy,Multi-Objective Optimization of Energy Consumption of GUIs in Android Apps,"ACM Transactions on Software Engineering and Methodology (TOSEM), Volume 27, Issue 3"
android energy,Reducing Energy Consumption of Alarm-induced Wake-ups on Android Smartphones,HotMobile '15: Proceedings of the 16th International Workshop on Mobile Computing Systems and Applications
android energy,ecoCode: a SonarQube Plugin to Remove Energy Smells from Android Projects,ASE '22: Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering
android energy,A black box technique to reduce energy consumption of Android apps,ICSE-NIER '22: Proceedings of the ACM/IEEE 44th International Conference on Software Engineering: New Ideas and Emerging Results
android energy,The accuracy of Android energy measurements for offloading computational expensive tasks: poster,MobiHoc '16: Proceedings of the 17th ACM International Symposium on Mobile Ad Hoc Networking and Computing
android energy,Deep parameter optimisation on Android smartphones for energy minimisation: a tale of woe and a proof-of-concept,GECCO '17: Proceedings of the Genetic and Evolutionary Computation Conference Companion
android energy,Mining energy-greedy API usage patterns in Android apps: an empirical study,MSR 2014: Proceedings of the 11th Working Conference on Mining Software Repositories
android energy,Should energy consumption influence the choice of Android third-party HTTP libraries?,MOBILESoft '20: Proceedings of the IEEE/ACM 7th International Conference on Mobile Software Engineering and Systems
android energy,Power Profiler: Monitoring Energy Consumption of ML Algorithms on Android Mobile Devices,e-Energy '23 Companion: Companion Proceedings of the 14th ACM International Conference on Future Energy Systems
android energy,An investigation into energy-saving programming practices for Android smartphone app development,GREENS 2014: Proceedings of the 3rd International Workshop on Green and Sustainable Software
android energy,Optimizing energy consumption of GUIs in Android apps: a multi-objective approach,ESEC/FSE 2015: Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering
android energy,Predicting the energy consumption level of Java classes in Android apps: an exploratory analysis,MOBILESoft '22: Proceedings of the 9th IEEE/ACM International Conference on Mobile Software Engineering and Systems
android energy,Energy Efficient Tracking by Dynamic Voltage and Frequency Scaling on Android Smart Phones,ICDSC '14: Proceedings of the International Conference on Distributed Smart Cameras
android energy,No need to ask the Android: bluetooth-low-energy scanning without the location permission,WiSec '21: Proceedings of the 14th ACM Conference on Security and Privacy in Wireless and Mobile Networks
android energy,Comparing the Energy Efficiency of WebAssembly and JavaScript in Web Applications on Android Mobile Devices,EASE '22: Proceedings of the 26th International Conference on Evaluation and Assessment in Software Engineering
android energy,Can execution time describe accurately the energy consumption of mobile apps? an experiment in Android,GREENS 2014: Proceedings of the 3rd International Workshop on Green and Sustainable Software
android energy,Method reallocation to reduce energy consumption: an implementation in Android OS,SAC '14: Proceedings of the 29th Annual ACM Symposium on Applied Computing
android energy,In-vivo and offline optimisation of energy use in the presence of small energy signals: A case study on a popular Android library,"MobiQuitous '18: Proceedings of the 15th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services"
android energy,Do you have the energy for this meeting?: an empirical study on the energy consumption of the Google Meet and zoom Android apps,MOBILESoft '22: Proceedings of the 9th IEEE/ACM International Conference on Mobile Software Engineering and Systems
android energy,GreenHub farmer: real-world data for Android energy mining,MSR '19: Proceedings of the 16th International Conference on Mining Software Repositories
android energy,E-greenDroid: effective energy inefficiency analysis for android applications,Internetware '16: Proceedings of the 8th Asia-Pacific Symposium on Internetware
android energy,DelayDroid: Reducing Tail-Time Energy by Refactoring Android Apps,Internetware '15: Proceedings of the 7th Asia-Pacific Symposium on Internetware
android energy,Leafactor: improving energy efficiency of Android apps via automatic refactoring,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
android energy,EcoDroid: an approach for energy-based ranking of Android apps,GREENS '15: Proceedings of the Fourth International Workshop on Green and Sustainable Software
android energy,Poster: a smart scheduling mechanism for energy saving in android system,"MobiSys '12: Proceedings of the 10th international conference on Mobile systems, applications, and services"
android energy,GEMMA: multi-objective optimization of energy consumption of GUIs in Android apps,ICSE-C '17: Proceedings of the 39th International Conference on Software Engineering Companion
android energy,Poster: an energy profiler for android applications used in the real world,"MobiSys '12: Proceedings of the 10th international conference on Mobile systems, applications, and services"
android energy,"GreenSource: a large-scale collection of Android code, tests and energy metrics",MSR '19: Proceedings of the 16th International Conference on Mining Software Repositories
android energy,EnTrack: a system facility for analyzing energy consumption of Android system services,UbiComp '15: Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing
android energy,PETrA: a software-based tool for estimating the energy profile of Android applications,ICSE-C '17: Proceedings of the 39th International Conference on Software Engineering Companion
android responsiveness,Responsiveness analysis tool for Android application,DeMobile 2014: Proceedings of the 2nd International Workshop on Software Development Lifecycle for Mobile
android responsiveness,Improving responsiveness of Android activity navigation via genetic improvement,ICSE '22: Proceedings of the ACM/IEEE 44th International Conference on Software Engineering: Companion Proceedings
android issue,Duplicate issue detection for the Android open source project,SoftwareMining 2016: Proceedings of the 5th International Workshop on Software Mining
android issue,"API compatibility issue detection, testing and analysis for Android apps",ASE '21: Proceedings of the 36th IEEE/ACM International Conference on Automated Software Engineering
android issue,Compatibility Issue Detection for Android Apps Based on Path-Sensitive Semantic Analysis,ICSE '23: Proceedings of the 45th International Conference on Software Engineering
android issue,Mining Android crash fixes in the absence of issue- and change-tracking systems,ISSTA 2019: Proceedings of the 28th ACM SIGSOFT International Symposium on Software Testing and Analysis
android issue,Analyzing confidentiality and privacy concerns: insights from Android issue logs,EASE '15: Proceedings of the 19th International Conference on Evaluation and Assessment in Software Engineering
android issue,ACID: an API compatibility issue detector for Android apps,ICSE '22: Proceedings of the ACM/IEEE 44th International Conference on Software Engineering: Companion Proceedings
android issue,Pivot: learning API-device correlations to facilitate Android compatibility issue detection,ICSE '19: Proceedings of the 41st International Conference on Software Engineering
android issues,Characterizing Android app signing issues,ASE '19: Proceedings of the 34th IEEE/ACM International Conference on Automated Software Engineering
android issues,Taming Android fragmentation: characterizing and detecting compatibility issues for Android apps,ASE '16: Proceedings of the 31st IEEE/ACM International Conference on Automated Software Engineering
android issues,"Accessibility issues in Android apps: state of affairs, sentiments, and ways forward",ICSE '20: Proceedings of the ACM/IEEE 42nd International Conference on Software Engineering
android issues,ConfFix: Repairing Configuration Compatibility Issues in Android Apps,ISSTA 2023: Proceedings of the 32nd ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,CONAN: Statically Detecting Connectivity Issues in Android Applications,ESEC/FSE 2023: Proceedings of the 31st ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering
android issues,Detecting and fixing data loss issues in Android apps,ISSTA 2022: Proceedings of the 31st ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,Towards automatically repairing compatibility issues in published Android apps,ICSE '22: Proceedings of the 44th International Conference on Software Engineering
android issues,DDLDroid: Efficiently Detecting Data Loss Issues in Android Apps,ISSTA 2023: Proceedings of the 32nd ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,Android API Field Evolution and Its Induced Compatibility Issues,ESEM '22: Proceedings of the 16th ACM / IEEE International Symposium on Empirical Software Engineering and Measurement
android issues,Characterizing and detecting configuration compatibility issues in Android apps,ASE '21: Proceedings of the 36th IEEE/ACM International Conference on Automated Software Engineering
android issues,Understanding and detecting callback compatibility issues for Android applications,ASE '18: Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering
android issues,AccessiText: automated detection of text accessibility issues in Android apps,ESEC/FSE 2022: Proceedings of the 30th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering
android issues,Understanding and detecting evolution-induced compatibility issues in Android apps,ASE '18: Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering
android issues,How Android developers handle evolution-induced API compatibility issues: a large-scale study,ICSE '20: Proceedings of the ACM/IEEE 42nd International Conference on Software Engineering
android issues,Data-driven solutions to detect API compatibility issues in Android: an empirical study,MSR '19: Proceedings of the 16th International Conference on Mining Software Repositories
android issues,On the Relation between Code Elements and Accessibility Issues in Android Apps,SAST '20: Proceedings of the 5th Brazilian Symposium on Systematic and Automated Software Testing
android issues,CiD: automating the detection of API-related compatibility issues in Android apps,ISSTA 2018: Proceedings of the 27th ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,iFixDataloss: a tool for detecting and fixing data loss issues in Android apps,ISSTA 2022: Proceedings of the 31st ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,Automated and Context-Aware Repair of Color-Related Accessibility Issues for Android Apps,ESEC/FSE 2023: Proceedings of the 31st ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering
android issues,Mining Android API Usage to Generate Unit Test Cases for Pinpointing Compatibility Issues,ASE '22: Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering
android issues,DDLDroid: A Static Analyzer for Automatically Detecting Data Loss Issues in Android Applications,ISSTA 2023: Proceedings of the 32nd ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,Automatically detecting API-induced compatibility issues in Android apps: a comparative analysis (replicability study),ISSTA 2022: Proceedings of the 31st ACM SIGSOFT International Symposium on Software Testing and Analysis
android issues,Unveiling exception handling bug hazards in Android based on GitHub and Google code issues,MSR '15: Proceedings of the 12th Working Conference on Mining Software Repositories
android issues,Woodpecker: identifying and fixing Android UI display issues,ICSE '22: Proceedings of the ACM/IEEE 44th International Conference on Software Engineering: Companion Proceedings
android issues,SetDroid: detecting user-configurable setting issues of Android apps via metamorphic fuzzing,ICSE '21: Proceedings of the 43rd International Conference on Software Engineering: Companion Proceedings
mobile performance,Session details: Mobile performance,UbiComp '14: Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing
mobile performance,Performance assertions for mobile devices,ISSTA '06: Proceedings of the 2006 international symposium on Software testing and analysis
mobile performance,Rules for mobile performance optimization,"Communications of the ACM (CACM), Volume 56, Issue 8"
mobile performance,Investigating mobile crowdsensing application performance,DIVANet '13: Proceedings of the third ACM international symposium on Design and analysis of intelligent vehicular networks and applications
mobile performance,OpenCV Performance Measurements on Mobile Devices,ICMR '14: Proceedings of International Conference on Multimedia Retrieval
mobile performance,Performance comparison of mobile support strategies,MobiCom '95: Proceedings of the 1st annual international conference on Mobile computing and networking
mobile performance,Examining storage performance on mobile devices,"MobiHeld '11: Proceedings of the 3rd ACM SOSP Workshop on Networking, Systems, and Applications on Mobile Handhelds"
mobile performance,Performance analysis of mobile agents tracking,WOSP '07: Proceedings of the 6th international workshop on Software and performance
mobile performance,Improving TCP performance over mobile networks,"ACM Computing Surveys (CSUR), Volume 34, Issue 3"
mobile performance,Performance management of mobile agent systems,AGENTS '00: Proceedings of the fourth international conference on Autonomous agents
mobile performance,High-performance computing in mobile services,SIGMETRICS '12: Proceedings of the 12th ACM SIGMETRICS/PERFORMANCE joint international conference on Measurement and Modeling of Computer Systems
mobile performance,Modular performance modelling for mobile applications,ICPE '11: Proceedings of the 2nd ACM/SPEC International Conference on Performance engineering
mobile performance,Performance Testing in Mobile Application: a Systematic Literature Map,SBQS '19: Proceedings of the XVIII Brazilian Symposium on Software Quality
mobile performance,Performance tradeoffs in mobile computing: to fetch or not to fetch?,MobiWac '07: Proceedings of the 5th ACM international workshop on Mobility management and wireless access
mobile performance,Empirical performance evaluation of IETF mobile IPv6 and proxy mobile IPv6,"Mobility '08: Proceedings of the International Conference on Mobile Technology, Applications, and Systems"
mobile performance,Performance measures of agility for mobile robots,PerMIS '09: Proceedings of the 9th Workshop on Performance Metrics for Intelligent Systems
mobile performance,Augmenting live performance dance through mobile technology,"BCS-HCI '14: Proceedings of the 28th International BCS Human Computer Interaction Conference on HCI 2014 - Sand, Sea and Sky - Holiday HCI"
mobile performance,Session details: PAPER SESSION 8: Mobile Performance,"MobiSys '17: Proceedings of the 15th Annual International Conference on Mobile Systems, Applications, and Services"
mobile performance,Mobile Task Offloading Under Unreliable Edge Performance,"ACM SIGMETRICS Performance Evaluation Review (SIGMETRICS), Volume 48, Issue 4"
mobile performance,POSTER: Performance signatures of mobile phone browsers,CCS '13: Proceedings of the 2013 ACM SIGSAC conference on Computer & communications security
mobile performance,Performance evaluation of mobile IPv6 over 6LoWPAN,"PE-WASUN '12: Proceedings of the 9th ACM symposium on Performance evaluation of wireless ad hoc, sensor, and ubiquitous networks"
mobile performance,Mobile microrobot characterization through performance-based competitions,PerMIS '09: Proceedings of the 9th Workshop on Performance Metrics for Intelligent Systems
mobile performance,Mobile WiMAX Network Optimization and Performance Analysis,ICEMIS'21: The 7th International Conference on Engineering & MIS 2021
mobile performance,Performance bottlenecks identification in cloudified mobile networks,MobiCom '20: Proceedings of the 26th Annual International Conference on Mobile Computing and Networking
mobile performance,Performance evaluation of mobile wireless networks: a new perspective,"MSWIM '01: Proceedings of the 4th ACM international workshop on Modeling, analysis and simulation of wireless and mobile systems"
mobile performance,Tuning query performance in mobile sensor databases,MDM '05: Proceedings of the 6th international conference on Mobile data management
mobile performance,Rules for Mobile Performance Optimization: An overview of techniques to speed page loading,"Queue (QUEUE), Volume 11, Issue 6"
mobile performance,Measurement and Analysis of Mobile Web Cache Performance,WWW '15: Proceedings of the 24th International Conference on World Wide Web
mobile performance,Optimizing Storage Performance for VM-Based Mobile Computing,"ACM Transactions on Computer Systems (TOCS), Volume 31, Issue 2"
mobile performance,Ongoing efforts on performance comparison of mobile routers,CoNEXT '05: Proceedings of the 2005 ACM conference on Emerging network experiment and technology
mobile performance,Providing Sustainable Performance in Thermally Constrained Mobile Devices,ESTIMedia'16: Proceedings of the 14th ACM/IEEE Symposium on Embedded Systems for Real-Time Multimedia
mobile performance,Modular performance modelling for mobile applications (abstracts only),"ACM SIGMETRICS Performance Evaluation Review (SIGMETRICS), Volume 39, Issue 3"
mobile performance,Special Issue on Performance Issues in Mobile Computing,"ACM SIGMETRICS Performance Evaluation Review (SIGMETRICS), Volume 28, Issue 3"
mobile performance,Improving management performance by using multiple mobile agents,AGENTS '00: Proceedings of the fourth international conference on Autonomous agents
mobile performance,Performance-based guidelines for energy efficient mobile applications,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
mobile performance,An In-depth Study of Mobile Browser Performance,WWW '16: Proceedings of the 25th International Conference on World Wide Web
mobile performance,Understanding performance modeling for modular mobile-cloud applications,ICPE '12: Proceedings of the 3rd ACM/SPEC International Conference on Performance Engineering
mobile performance,Performance analysis of CDMA network for mobile communication,ICWET '10: Proceedings of the International Conference and Workshop on Emerging Trends in Technology
mobile performance,Designing a high-performance mobile cloud web browser,WWW '14 Companion: Proceedings of the 23rd International Conference on World Wide Web
mobile performance,Session details: Performance of wireless and mobile networks,HP-MOSys '12: Proceedings of the 1st ACM workshop on High performance mobile opportunistic systems
mobile performance,Performance analysis and prediction of physically mobile systems,WOSP '07: Proceedings of the 6th international workshop on Software and performance
mobile performance,Performance Monitoring for Exercise Movements using Mobile Cameras,BodySys'21: Proceedings of the Workshop on Body-Centric Computing Systems
mobile performance,Impact of Device Performance on Mobile Internet QoE,IMC '18: Proceedings of the Internet Measurement Conference 2018
mobile performance,Comparing performance parameters of mobile app development strategies,MOBILESoft '16: Proceedings of the International Conference on Mobile Software Engineering and Systems
mobile performance,A performance evaluation of the mobile agent paradigm,"OOPSLA '99: Proceedings of the 14th ACM SIGPLAN conference on Object-oriented programming, systems, languages, and applications"
mobile performance,"Performance Modeling, Analysis, and Optimization of Delayed Mobile Data Offloading for Mobile Users","IEEE/ACM Transactions on Networking (TON), Volume 25, Issue 1"
mobile performance,Improving the Performance of Mobile Phone Crowdsourcing Applications,AAMAS '15: Proceedings of the 2015 International Conference on Autonomous Agents and Multiagent Systems
mobile performance,Leveraging diversity to optimize performance in mobile networks,CoNEXT Student Workhop '13: Proceedings of the 2013 workshop on Student workhop
mobile performance,Handover performance in the IEEE 802.16 mobile networks,SIMUTools '10: Proceedings of the 3rd International ICST Conference on Simulation Tools and Techniques
mobile performance,"A performance comparison of Mobile IPv6, Hierarchical Mobile IPv6, fast handovers for Mobile IPv6 and their combination","ACM SIGMOBILE Mobile Computing and Communications Review (SIGMOBILE), Volume 7, Issue 4"
mobile performance,Mobile projectors versus mobile displays: an assessment of task performance,SAP '12: Proceedings of the ACM Symposium on Applied Perception
mobile performance,Die Neukoms. Local streamed live-performance with mobile devices.,AM '15: Proceedings of the Audio Mostly 2015 on Interaction With Sound
mobile performance,Mobile robotic surveying performance for planetary surface site characterization,PerMIS '08: Proceedings of the 8th Workshop on Performance Metrics for Intelligent Systems
mobile performance,Performance property prediction supporting variability for adaptive mobile systems,"SPLC '11: Proceedings of the 15th International Software Product Line Conference, Volume 2"
mobile performance,Performance evaluation of chord in mobile ad hoc networks,MobiShare '06: Proceedings of the 1st international workshop on Decentralized resource sharing in mobile computing and networking
mobile performance,UML based modeling and performance analysis of mobile systems,"MSWiM '04: Proceedings of the 7th ACM international symposium on Modeling, analysis and simulation of wireless and mobile systems"
mobile performance,An anatomy of mobile web performance over multipath TCP,CoNEXT '15: Proceedings of the 11th ACM Conference on Emerging Networking Experiments and Technologies
mobile performance,Session details: Performance of wireless and mobile opportunistic networks,HP-MOSys '13: Proceedings of the 2nd ACM workshop on High performance mobile opportunistic systems
mobile performance,Performance analysis of the mobile IP fast authentication protocol,"MSWiM '04: Proceedings of the 7th ACM international symposium on Modeling, analysis and simulation of wireless and mobile systems"
mobile performance,Performance analysis of optimized smooth handoff in mobile IP,MSWiM '02: Proceedings of the 5th ACM international workshop on Modeling analysis and simulation of wireless and mobile systems
mobile performance,Model based estimation and verification of mobile device performance,EMSOFT '04: Proceedings of the 4th ACM international conference on Embedded software
mobile performance,Performance of publish/subscribe middleware in mobile wireless networks,WOSP '04: Proceedings of the 4th international workshop on Software and performance
mobile performance,Analysis of TCP performance over mobile ad hoc networks,MobiCom '99: Proceedings of the 5th annual ACM/IEEE international conference on Mobile computing and networking
mobile performance,Modeling and performance evaluation of a cellular mobile network,"IEEE/ACM Transactions on Networking (TON), Volume 12, Issue 1"
mobile performance,Effects of activity breakpoints on mobile crowdsourcing task performance,UbiComp/ISWC '20 Adjunct: Adjunct Proceedings of the 2020 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2020 ACM International Symposium on Wearable Computers
mobile performance,Towards understanding TCP performance on LTE/EPC mobile networks,"AllThingsCellular '14: Proceedings of the 4th workshop on All things cellular: operations, applications, & challenges"
mobile performance,Orchestrating mobile application execution for performance and energy efficiency,"SPLASH '13: Proceedings of the 2013 companion publication for conference on Systems, programming, & applications: software for humanity"
mobile performance,Mobile phone performance analysis for camera based visual interactions,SAICSIT '09: Proceedings of the 2009 Annual Research Conference of the South African Institute of Computer Scientists and Information Technologists
mobile performance,Modeling and performance analysis for wireless mobile networks: a new analytical approach,"IEEE/ACM Transactions on Networking (TON), Volume 13, Issue 5"
mobile performance,Analysis and Modeling of Grid Performance on Touchscreen Mobile Devices,CHI '18: Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems
mobile performance,Improved Mobile Robot Programming Performance through Real-time Program Assessment,ITiCSE '17: Proceedings of the 2017 ACM Conference on Innovation and Technology in Computer Science Education
mobile performance,An assistive mobile platform for delivering knowledge of performance feedback,PervasiveHealth '14: Proceedings of the 8th International Conference on Pervasive Computing Technologies for Healthcare
mobile performance,Improving mobile gaming performance through cooperative CPU-GPU thermal management,DAC '16: Proceedings of the 53rd Annual Design Automation Conference
mobile performance,Network Performance Measurement Framework for Real-Time Multiplayer Mobile Games,NetGames '13: Proceedings of Annual Workshop on Network and Systems Support for Games
mobile performance,High-performance imaging subsystems and their integration in mobile devices,"DATE '13: Proceedings of the Conference on Design, Automation and Test in Europe"
mobile performance,The performance analysis of ARM NEON technology for mobile platforms,RACS '11: Proceedings of the 2011 ACM Symposium on Research in Applied Computation
mobile performance,Performance and scalability of mobile wireless base-station-oriented networks,"ACM SIGMOBILE Mobile Computing and Communications Review (SIGMOBILE), Volume 7, Issue 2"
