AppName,gitLink,FDstoreLink
sNotz,https://github.com/sunilpaulmathew/sNotz,https://f-droid.org//en/packages/com.sunilpaulmathew.snotz/
Varengold activeTAN,https://github.com/varengold/activeTAN-Android,https://f-droid.org//en/packages/de.varengold.activeTAN/
"Status: Crypto Wallet, Messenger, Ethereum Browser",https://github.com/status-im/status-react,https://f-droid.org//en/packages/im.status.ethereum/
Secret Space Encryptor (SSE),https://gitlab.com/paranoia-works/secret-space-encryptor-for-android,https://f-droid.org//en/packages/com.paranoiaworks.unicus.android.sse/
Passman,https://github.com/nextcloud/passman-android,https://f-droid.org//en/packages/es.wolfi.app.passman/
NC Passwords,https://gitlab.com/joleaf/nc-passwords-app,https://f-droid.org//en/packages/de.jbservices.nc_passwords_app/
Vigilante,https://github.com/FunkyMuse/Vigilante,https://f-droid.org//en/packages/com.crazylegend.vigilante/
OpenContacts,https://gitlab.com/sultanahamer/OpenContacts,https://f-droid.org//en/packages/opencontacts.open.com.opencontacts/
OpenKeychain: Easy PGP,https://github.com/open-keychain/open-keychain,https://f-droid.org//en/packages/org.sufficientlysecure.keychain/
LessPass,https://github.com/lesspass/lesspass,https://f-droid.org//en/packages/com.lesspass.android/
Permissions Manager,https://gitlab.com/sultanahamer/PermissionsManager,https://f-droid.org//en/packages/open.com.permissionsmanager/
KeePassDroid,https://github.com/bpellin/keepassdroid,https://f-droid.org//en/packages/com.android.keepass/
Passky,https://github.com/Rabbit-Company/Passky-Android,https://f-droid.org//en/packages/com.rabbitcompany.passky/
Sentry,https://github.com/x13a/Sentry,https://f-droid.org//en/packages/me.lucky.sentry/
Port Authority,https://github.com/aaronjwood/PortAuthority,https://f-droid.org//en/packages/com.aaronjwood.portauthority/
Wasted,https://github.com/x13a/Wasted,https://f-droid.org//en/packages/me.lucky.wasted/
Rivia,https://github.com/loooltooot/rivia,https://f-droid.org//en/packages/com.catalin.rivia/
Duress,https://github.com/x13a/Duress,https://f-droid.org//en/packages/me.lucky.duress/
RÃ©seau Discord Artivain,https://github.com/GoudronViande24/reseau-discord-app,https://f-droid.org//en/packages/com.artivain.reseaudiscord/
open2share,https://github.com/linesoft2/open2share,https://f-droid.org//en/packages/top.linesoft.open2share/
Mooltifill,https://github.com/mathfactory/mooltifill-android,https://f-droid.org//en/packages/de.mathfactory.mooltifill/
Cryptocam - encrypting camera app,https://gitlab.com/cryptocam/cryptocam,https://f-droid.org//en/packages/com.tnibler.cryptocam/
Wassword - Wonderful Password Generator,https://github.com/polilluminato/wassword-flutter,https://f-droid.org//en/packages/com.albertobonacina.wassword/
SafeDot,https://github.com/kamaravichow/safe-dot-android,https://f-droid.org//en/packages/com.aravi.dot/
Freenet mobile,https://github.com/freenet-mobile/app,https://f-droid.org//en/packages/org.freenetproject.mobile/
Gao&Blaze,https://gitlab.com/la-boussole/gaoblaze/track,https://f-droid.org//en/packages/com.fr.laboussole.track/
AuthPass - KeePass compatible Password Manager,https://github.com/authpass/authpass,https://f-droid.org//en/packages/design.codeux.authpass.fdroid/
Pushie,https://github.com/Chesire/Pushie,https://f-droid.org//en/packages/com.chesire.pushie/
PilferShush Jammer,https://github.com/kaputnikGo/PilferShushJammer,https://f-droid.org//en/packages/cityfreqs.com.pilfershushjammer/
ObscuraCam: The Privacy Camera,https://github.com/guardianproject/ObscuraCam,https://f-droid.org//en/packages/org.witness.sscphase1/
PixelKnot: Hidden Messages,https://github.com/guardianproject/PixelKnot,https://f-droid.org//en/packages/info.guardianproject.pixelknot/
SnoopSnitch,https://github.com/srlabs/snoopsnitch,https://f-droid.org//en/packages/de.srlabs.snoopsnitch/
ClassyShark3xodus - Scan apps for warnings,https://bitbucket.org/oF2pks/fdroid-classyshark3xodus/src,https://f-droid.org//en/packages/com.oF2pks.classyshark3xodus/
mOTP,https://github.com/chrismiceli/motp,https://f-droid.org//en/packages/org.cry.otp/
Lavabit Encrypted Proxy,https://github.com/lavabit/pahoehoe,https://f-droid.org//en/packages/com.lavabit.pahoehoe/
Syphon,https://github.com/syphon-org/syphon,https://f-droid.org//en/packages/org.tether.tether/
Trigger,https://github.com/mwarning/trigger,https://f-droid.org//en/packages/com.example.trigger/
Blink Comparison,https://github.com/proninyaroslav/blink-comparison,https://f-droid.org//en/packages/org.proninyaroslav.blink_comparison/
Fahrraddiebstahlwarnung,https://github.com/RHeimb/berlin-bike-theft-warning,https://f-droid.org//en/packages/de.example.fahrraddiebstahl_berlin/
ADBungFu,https://bitbucket.org/oF2pks/adbungfupermissionsetter/src/xda,https://f-droid.org//en/packages/com.oF2pks.adbungfu/
Secure File Manager Beta,https://github.com/Secure-File-Manager/Secure-File-Manager,https://f-droid.org//en/packages/com.securefilemanager.app/
Salasana,https://github.com/xvello/salasana-android,https://f-droid.org//en/packages/net.xvello.salasana/
BluePass,https://github.com/boon-code/bluepass,https://f-droid.org//en/packages/org.booncode.bluepass4/
rust-keylock-android,https://github.com/rust-keylock/rust-keylock-android,https://f-droid.org//en/packages/org.astonbitecode.rustkeylock/
Seguime,https://gitlab.com/javipc/seguime,https://f-droid.org//en/packages/pc.javier.seguime/
Guerrilla Mail,https://gitlab.com/TheOneWithTheBraid/guerrilla_mail,https://f-droid.org//en/packages/cf.theonewiththebraid.guerrilla_mail/
OneTimePass,https://github.com/OneTimePass/OneTimePass,https://f-droid.org//en/packages/com.github.onetimepass/
Privacy Indicators,https://github.com/NitishGadangi/Privacy-Indicator-App,https://f-droid.org//en/packages/com.nitish.privacyindicator/
Port Knocker,https://github.com/xargsgrep/PortKnocker,https://f-droid.org//en/packages/com.xargsgrep.portknocker/
Knock on Ports,https://github.com/impalex/knockonports,https://f-droid.org//en/packages/me.impa.knockonports/
Watt,https://github.com/tuyafeng/Watt,https://f-droid.org//en/packages/com.tuyafeng.watt/
TorServices (alpha),https://gitlab.com/guardianproject/torservices,https://f-droid.org//en/packages/org.torproject.torservices/
PayNoWay,https://github.com/samotari/paynoway,https://f-droid.org//en/packages/com.github.samotari.paynoway/
flutterhole,https://github.com/sterrenburg/flutterhole,https://f-droid.org//en/packages/sterrenburg.github.flutterhole/
FreedomBox,https://salsa.debian.org/freedombox-team/android-app,https://f-droid.org//en/packages/org.freedombox.freedombox/
Router Keygen YoloSec,https://github.com/yolosec/routerkeygenAndroid,https://f-droid.org//en/packages/net.yolosec.routerkeygen2/
Fake Contacts,https://github.com/BillDietrich/fake_contacts,https://f-droid.org//en/packages/me.billdietrich.fake_contacts/
EteSync Notes - End-to-end Encrypted Notes,https://github.com/etesync/etesync-notes,https://f-droid.org//en/packages/com.etesync.notes/
SQRL Login,https://github.com/kalaspuffar/secure-quick-reliable-login,https://f-droid.org//en/packages/org.ea.sqrl/
EDS Lite,https://github.com/sovworks/edslite,https://f-droid.org//en/packages/com.sovworks.edslite/
Greentooth,https://gitlab.com/nbergman/greentooth,https://f-droid.org//en/packages/com.smilla.greentooth/
Disabler,https://github.com/aceventura82/AppsDisabler,https://f-droid.org//en/packages/com.servoz.appsdisabler/
Secur: Cross-platform 2FA client,https://gitlab.com/ATechnoHazard/secur,https://f-droid.org//en/packages/com.u2fa.secur/
Password Master,https://gitlab.com/vecturagames/passwordmaster,https://f-droid.org//en/packages/com.vecturagames.android.app.passwordmaster/
Skewy - anti eavesdropping,https://github.com/skewyapp/skewy1-0/,https://f-droid.org//en/packages/hans.b.skewy1_0/
BinderFuzzy - Pentest Android Services,https://github.com/ChickenHook/BinderFuzzy,https://f-droid.org//en/packages/org.chickenhook.binderfuzzy/
Port Knocker,https://github.com/djandries/portknocker-android,https://f-droid.org//en/packages/ca.andries.portknocker/
OkcAgent,https://github.com/DDoSolitary/OkcAgent,https://f-droid.org//en/packages/org.ddosolitary.okcagent/
TinyKeePass,https://github.com/sorz/TinyKeePass,https://f-droid.org//en/packages/org.sorz.lab.tinykeepass/
Derandom,https://gitlab.com/asnelt/derandom,https://f-droid.org//en/packages/org.asnelt.derandom/
PrivacyBreacher,https://github.com/nandan-desai-extras/PrivacyBreacher,https://f-droid.org//en/packages/io.nandandesai.privacybreacher/
Encrypt Text,https://github.com/JanmanX/EncryptTextApp,https://f-droid.org//en/packages/dk.meznik.jan.encrypttext/
StartFlagExploit,https://github.com/ChickenHook/StartFlagExploit,https://f-droid.org//en/packages/org.chickenhook.startflagexploit/
Hash Droid,https://github.com/HobbyOneDroid/HashDroid,https://f-droid.org//en/packages/com.hobbyone.HashDroid/
DuOTP,https://github.com/scintill/DuOTP-android,https://f-droid.org//en/packages/net.scintill.duotp/
xBrowserSync,https://github.com/xbrowsersync/app,https://f-droid.org//en/packages/com.xBrowserSync.android/
NeoLinker,https://bitbucket.org/oF2pks/neolinker,https://f-droid.org//en/packages/com.oF2pks.neolinker/
Tessercube,https://github.com/DimensionDev/TesserPG-Android,https://f-droid.org//en/packages/com.dimension.tessercube/
Private Lock,https://github.com/wesaphzt/privatelock,https://f-droid.org//en/packages/com.wesaphzt.privatelock/
Ripple: respond when panicking,https://github.com/guardianproject/ripple,https://f-droid.org//en/packages/info.guardianproject.ripple/
Silence,https://git.silence.dev/Silence/Silence-Android/,https://f-droid.org//en/packages/org.smssecure.smssecure/
k3pler,https://github.com/orhun/k3pler,https://f-droid.org//en/packages/com.tht.k3pler/
AppLock,https://github.com/SubhamTyagi/AppLock,https://f-droid.org//en/packages/io.github.subhamtyagi.privacyapplock/
User-controlled decryption operations,https://github.com/eriknellessen/user-controlled-decryption-operations,https://f-droid.org//en/packages/de.nellessen.usercontrolleddecryptionoperations/
Oversec,https://github.com/oversecio/oversec,https://f-droid.org//en/packages/io.oversec.one/
KrautschlÃ¼ssel,https://gitlab.com/fiveop/krautschluessel,https://f-droid.org//en/packages/space.kraut.schluessel/
AppOpsX,https://github.com/8enet/AppOpsX,https://f-droid.org//en/packages/com.zzzmode.appopsx/
Diceware Password Generator,https://github.com/jeffisaak/diceware-pass-gen,https://f-droid.org//en/packages/com.aptasystems.dicewarepasswordgenerator/
My Wifi Passwords,https://github.com/aario/MyWifiPasswords,https://f-droid.org//en/packages/info.aario.mywifipasswords/
Binary Kitchen Doorlock,https://github.com/binary-kitchen/doorlock-app,https://f-droid.org//en/packages/de.binary_kitchen.doorlock_app/
Secure photo viewer,https://github.com/Somethingweirdhere/Secure-Photo-Viewer,https://f-droid.org//en/packages/com.gtp.showapicturetoyourfriend/
aRevelation,https://github.com/OldSparkyMI/aRevelation,https://f-droid.org//en/packages/de.igloffstein.maik.aRevelation/
Note Crypt Pro,https://github.com/RyuzakiKK/NoteCrypt,https://f-droid.org//en/packages/com.notecryptpro/
PluckLockEx,https://github.com/0xFireball/PluckLockEx,https://f-droid.org//en/packages/xyz.iridiumion.plucklockex/
sesam,https://gitlab.com/larcado/sesam/tree/HEAD,https://f-droid.org//en/packages/de.larcado.sesam/
SELinuxModeChanger,https://github.com/MrBIMC/SELinuxModeChanger,https://f-droid.org//en/packages/com.mrbimc.selinux/
WhereAreTheEyes,https://github.com/DaylightingSociety/WhereAreTheEyes,https://f-droid.org//en/packages/org.daylightingsociety.wherearetheeyes/
OpenPass,https://github.com/ars3niy/openpass,https://f-droid.org//en/packages/com.example.openpass/
CryptoPass,https://bitbucket.org/zeac/cryptopass/src,https://f-droid.org//en/packages/krasilnikov.alexey.cryptopass/
PGPAuth,https://github.com/PGPAuth/PGPAuth_Android,https://f-droid.org//en/packages/org.lf_net.pgpunlocker/
D00R,https://github.com/h42i/d00r-app,https://f-droid.org//en/packages/com.hasi.hasid00r/
Satoshi Proof,https://github.com/ligi/SatoshiProof,https://f-droid.org//en/packages/org.ligi.satoshiproof/
Puff,https://github.com/PuffOpenSource/Puff-Android,https://f-droid.org//en/packages/sun.bob.leela/
Pijaret,https://github.com/MrFlyingToasterman/Pijaret,https://f-droid.org//en/packages/dmusiolik.pijaret/
IsPhoneEncrypted,https://github.com/seguri/IsPhoneEncrypted,https://f-droid.org//en/packages/name.seguri.android.isphoneencrypted/
PassCard,https://github.com/cryptofuture/PassCard,https://f-droid.org//en/packages/com.passcard/
openmentoring-mobile,https://github.com/iilab/openmentoring-mobile,https://f-droid.org//en/packages/org.iilab.openmentoring/
Locker,https://archive.softwareheritage.org/browse/origin/https://github.com/Zyg0te/Locker/directory/,https://f-droid.org//en/packages/net.zygotelabs.locker/
Cryptfs Password,https://github.com/nelenkov/cryptfs-password-manager,https://f-droid.org//en/packages/org.nick.cryptfs.passwdmanager/
Secret Codes,https://github.com/SimonMarquis/Android-SecretCodes,https://f-droid.org//en/packages/fr.simon.marquis.secretcodes/
Peanut Encryption,https://github.com/goexle/peanutEncryption,https://f-droid.org//en/packages/peanutencryption.peanutencryption/
SnooperStopper,https://github.com/xmikos/SnooperStopper,https://f-droid.org//en/packages/cz.eutopia.snooperstopper/
Superuser,https://github.com/phhusson/Superuser,https://f-droid.org//en/packages/me.phh.superuser/
ÎtheRemotÎ,https://github.com/ligi/etheremote,https://f-droid.org//en/packages/org.ligi.etheremote/
SuperGenPass,https://github.com/xxv/SuperGenPass,https://f-droid.org//en/packages/info.staticfree.SuperGenPass/
QRStream,https://github.com/xloem/qrstream,https://f-droid.org//en/packages/com.github.xloem.qrstream/
Wrong Pin Shutdown,https://github.com/squarrel/WrongPinShutdown,https://f-droid.org//en/packages/com.pikselbit.wrongpinshutdown/
Icicle for Freenet,https://github.com/ArneBab/Icicle,https://f-droid.org//en/packages/co.loubo.icicle/
Twik,https://github.com/gustavomondron/twik,https://f-droid.org//en/packages/com.reddyetwo.hashmypass.app/
Passera,https://github.com/mwgg/passera,https://f-droid.org//en/packages/gg.mw.passera/
App Locker,https://github.com/twinone/AppLocker,https://f-droid.org//en/packages/com.twinone.locker/
CrocodileNote,https://github.com/Groomiac/crocodilenote/,https://f-droid.org//en/packages/groomiac.crocodilenote/
QuickMSG,https://quickmsg.vreeken.net/QuickMSG.git,https://f-droid.org//en/packages/net.vreeken.quickmsg/
Mobilne BezpieczeÅstwo,https://git.mdrn.pl/mobilnebezpieczenstwo.git,https://f-droid.org//en/packages/com.samsung.srpol/
dynalogin,https://github.com/dynalogin/dynalogin-android,https://f-droid.org//en/packages/org.dynalogin.android/
PluckLock,https://github.com/SyntaxBlitz/PluckLock,https://f-droid.org//en/packages/net.syntaxblitz.plucklock/
Shellshock Vulnerability Scan,https://github.com/indiandragon/Shellshock-Vulnerability-Scan,https://f-droid.org//en/packages/in.indiandragon.shellshock.shellshockvulnerabilityscan/
aRevelation,https://github.com/MarmaladeSky/aRevelation,https://f-droid.org//en/packages/com.github.marmalade.aRevelation/
Secrecy,https://github.com/Doplgangr/Secrecy_fDroid,https://f-droid.org//en/packages/com.doplgangr.secrecy/
HashPass,https://github.com/dillbyrne/HashPass,https://f-droid.org//en/packages/byrne.utilities.hashpass/
PasswordMaker Pro,https://github.com/tasermonkey/android-passwordmaker,https://f-droid.org//en/packages/org.passwordmaker.android/
Frog Password Generator,https://github.com/Serverfrog/FrogPw,https://f-droid.org//en/packages/de.serverfrog.pw.android/
OI Safe,https://github.com/openintents/safe,https://f-droid.org//en/packages/org.openintents.safe/
APG,https://github.com/thialfihar/apg,https://f-droid.org//en/packages/org.thialfihar.android.apg/
InTheClear,https://github.com/SaferMobile/intheclear,https://f-droid.org//en/packages/org.safermobile.intheclear/
Gort,https://sourceforge.net/p/barada/gort,https://f-droid.org//en/packages/net.sf.crypt.gort/
Superuser,https://github.com/koush/Superuser,https://f-droid.org//en/packages/com.koushikdutta.superuser/
SecDroid,https://github.com/x942/secdroid,https://f-droid.org//en/packages/com.shadcat.secdroid/
Lock Pattern Generator,https://fossil.shick.xyz/lockpatterngenerator/dir,https://f-droid.org//en/packages/in.shick.lockpatterngenerator/
DroidWall,https://droidwall.googlecode.com/svn/tags/v1.5.7,https://f-droid.org//en/packages/com.googlecode.droidwall/
CallerID,https://gitorious.org/callerid-for-android/mainline,https://f-droid.org//en/packages/com.integralblue.callerid/
EncPassChanger,https://github.com/kibab/encpasschanger,https://f-droid.org//en/packages/com.kibab.android.EncPassChanger/
NoUSSD,https://github.com/ethauvin/NoUSSD,https://f-droid.org//en/packages/net.thauvin.erik.android.noussd/
AppLocker,https://code.google.com/p/applocker/source,https://f-droid.org//en/packages/com.gueei.applocker/
Voodoo CarrierIQ Detector,https://github.com/project-voodoo/simple_carrieriq_detector_app,https://f-droid.org//en/packages/org.projectvoodoo.simplecarrieriqdetector/
