keyword,title,publication
smartphone_energy,Increasing Energy Efficiency on Smartphones through Data Forecashing,2016 IEEE International Conference on Mobile Services (MS)
smartphone_energy,A framework for detecting energy bugs in smartphones,2015 6th International Conference on the Network of the Future (NOF)
smartphone_energy,PhoneJoule: An Energy Management System for Android-Based Smartphones,"2013 IEEE International Conference on Green Computing and Communications and IEEE Internet of Things and IEEE Cyber, Physical and Social Computing"
smartphone_energy,Designing an Energy-Efficient Cloud Messaging Service for Smartphones,IEEE Pervasive Computing
smartphone_energy,Accuracy-energy optimized location estimation method for mobile smartphones by GPS/INS data fusion,2016 2nd International Conference of Signal Processing and Intelligent Systems (ICSPIS)
smartphone_energy,Smartphone Based Computing Cloud and Energy Efficiency,"2022 12th International Conference on Dependable Systems, Services and Technologies (DESSERT)"
smartphone_energy,MyCrowdCharger: Towards a crowd sourced based application for energy sharing between smartphones,"2016 7th International Conference on Information, Intelligence, Systems & Applications (IISA)"
smartphone_energy,Energy Consumption of Batch and Online Data Stream Learning Models for Smartphone-based Human Activity Recognition,2019 4th World Conference on Complex Systems (WCCS)
smartphone_energy,Smartphone energy consumption of multimedia services in heterogeneous wireless networks,2014 International Wireless Communications and Mobile Computing Conference (IWCMC)
smartphone_energy,Experimental evaluation of energy efficiency for virtual small-cell networks using smartphone test-bed,2017 23rd Asia-Pacific Conference on Communications (APCC)
smartphone_energy,Energy-Efficient Activity Recognition on Smartphone,2016 Third International Conference on Computing Measurement Control and Sensor Network (CMCSN)
smartphone_energy,Energy harvesting for idly charging smartphones to improve perceived battery life,"2017 IEEE XXIV International Conference on Electronics, Electrical Engineering and Computing (INTERCON)"
smartphone_energy,Energy efficient streaming for smartphones by video adaptation and backlight control,2016 2nd International Conference on Intelligent Green Building and Smart Grid (IGBSG)
smartphone_energy,Federated Learning: An Energy Efficiency Perspective to Extend Smartphone Battery Life,2022 IEEE Delhi Section Conference (DELCON)
smartphone_energy,A Smartphone Controlled Experiment to determine the Energy Band Gap of a Semiconductor using Novel Graphical Techniques,2020 IEEE Bombay Section Signature Conference (IBSSC)
smartphone_energy,Saving Energy on Smartphones by Categorizing Users,2019 2nd IEEE Middle East and North Africa COMMunications Conference (MENACOMM)
smartphone_energy,Research on Low Energy Consumption of Mass Data Download in Smartphone,2013 International Conference on Advanced Cloud and Big Data
smartphone_energy,BreezChirp: Energy efficient Wi-Fi bandwidth estimator for smartphones,2013 Fourth International Conference on the Network of the Future (NoF)
smartphone_energy,Role of network control packets in smartphone energy drainage,2016 8th International Conference on Communication Systems and Networks (COMSNETS)
smartphone_energy,Research on Online Measurement Method of Smartphone Energy Consumption,"2014 Ninth International Conference on P2P, Parallel, Grid, Cloud and Internet Computing"
smartphone_energy,Poster abstract: ENav — A smartphone-based energy efficient vehicular navigation system,IPSN-14 Proceedings of the 13th International Symposium on Information Processing in Sensor Networks
smartphone_energy,Geo-localized messages irradiation using smartphones: An energy consumption analysis,Proceedings of the 2013 IEEE 17th International Conference on Computer Supported Cooperative Work in Design (CSCWD)
smartphone_energy,Framework for energy saving in the Android smartphone,2013 2nd International Conference on Information Management in the Knowledge Economy
smartphone_energy,Improving energy-efficiency of real-time health monitoring using wireless sensors and smartphones,2016 39th International Conference on Telecommunications and Signal Processing (TSP)
smartphone_energy,Energy Efficient Approach to Estimate Live Location Using Smartphone’s Barometer,2020 IEEE 17th India Council International Conference (INDICON)
smartphone_energy,OTGS: Reducing energy consumption of USB-connected low-cost sensors on smartphones,2017 IEEE International Symposium on Dynamic Spectrum Access Networks (DySPAN)
smartphone_energy,Energy-aware access point selection for smartphones,2017 25th Signal Processing and Communications Applications Conference (SIU)
smartphone_energy,Indoor Localization of Smartphones Thanks to Zero-Energy-Devices Beacons,2024 18th European Conference on Antennas and Propagation (EuCAP)
smartphone_energy,Energy-efficient smartphone-based data collection from wireless sensor networks,2015 12th Annual IEEE Consumer Communications and Networking Conference (CCNC)
smartphone_energy,Energy-as-a-Service (EaaS): On the Efficacy of Multimedia Cloud Computing to Save Smartphone Energy,2012 IEEE Fifth International Conference on Cloud Computing
smartphone_energy,BLE-Backscatter: Ultralow-Power IoT Nodes Compatible With Bluetooth 4.0 Low Energy (BLE) Smartphones and Tablets,IEEE Transactions on Microwave Theory and Techniques
smartphone_energy,"Power Consumption Analysis, Measurement, Management, and Issues: A State-of-the-Art Review of Smartphone Battery and Energy Usage",IEEE Access
smartphone_energy,Energy-Aware Participant Selection for Smartphone-Enabled Mobile Crowd Sensing,IEEE Systems Journal
smartphone_energy,GreenDroid: Automated Diagnosis of Energy Inefficiency for Smartphone Applications,IEEE Transactions on Software Engineering
smartphone_energy,Enabling energy-aware collaborative mobile data offloading for smartphones,"2013 IEEE International Conference on Sensing, Communications and Networking (SECON)"
smartphone_energy,Improving energy efficiency of Wi-Fi sensing on smartphones,2011 Proceedings IEEE INFOCOM
smartphone_energy,Energy-aware video streaming on smartphones,2015 IEEE Conference on Computer Communications (INFOCOM)
smartphone_energy,SensTrack: Energy-Efficient Location Tracking With Smartphone Sensors,IEEE Sensors Journal
smartphone_energy,Energy Cost Models of Smartphones for Task Offloading to the Cloud,IEEE Transactions on Emerging Topics in Computing
smartphone_energy,An Energy Efficient ECG Signal Processor Detecting Cardiovascular Diseases on Smartphone,IEEE Transactions on Biomedical Circuits and Systems
smartphone_energy,A method for characterizing energy consumption in Android smartphones,2013 2nd International Workshop on Green and Sustainable Software (GREENS)
smartphone_energy,Fair energy-efficient sensing task allocation in participatory sensing with smartphones,IEEE INFOCOM 2014 - IEEE Conference on Computer Communications
smartphone_energy,Maximizing Charging Satisfaction of Smartphone Users via Wireless Energy Transfer,IEEE Transactions on Mobile Computing
smartphone_energy,Energy-Aware Web Browsing on Smartphones,IEEE Transactions on Parallel and Distributed Systems
smartphone_energy,Processor-Network Speed Scaling for Energy–Delay Tradeoff in Smartphone Applications,IEEE/ACM Transactions on Networking
smartphone_energy,Improving the Energy-Efficiency of GPS Based Location Sensing Smartphone Applications,"2012 IEEE 11th International Conference on Trust, Security and Privacy in Computing and Communications"
smartphone_energy,"Secure, Fast, and Energy-Efficient Outsourced Authentication for Smartphones",IEEE Transactions on Information Forensics and Security
smartphone_energy,Energy-Efficient Computation Offloading for Wearable Devices and Smartphones in Mobile Cloud Computing,2015 IEEE Global Communications Conference (GLOBECOM)
smartphone_energy,Modeling WiFi Active Power/Energy Consumption in Smartphones,2014 IEEE 34th International Conference on Distributed Computing Systems
smartphone_energy,Improving smartphone user experience by balancing performance and energy with probabilistic QoS guarantee,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA)
smartphone_energy,Sensing Human-Screen Interaction for Energy-Efficient Frame Rate Adaptation on Smartphones,IEEE Transactions on Mobile Computing
smartphone_energy,An energy efficient routing protocol for device-to-device based multihop smartphone networks,2015 IEEE International Conference on Communications (ICC)
smartphone_energy,Dynamic speed scaling for energy minimization in delay-tolerant smartphone applications,IEEE INFOCOM 2014 - IEEE Conference on Computer Communications
smartphone_energy,Energy-Efficient Position Tracking in Proactive Location-Based Services for Smartphone Environments,2011 IEEE 35th Annual Computer Software and Applications Conference
smartphone_energy,Experimental Evaluation of WiFi Active Power/Energy Consumption Models for Smartphones,IEEE Transactions on Mobile Computing
smartphone_energy,Intelligent and Energy Efficient Mobile Smartphone Gateway for Healthcare Smart Devices Based on 5G,2018 IEEE Global Communications Conference (GLOBECOM)
smartphone_energy,Exploring memory energy optimizations in smartphones,2011 International Green Computing Conference and Workshops
smartphone_energy,Energy-Aware Web Browsing in 3G Based Smartphones,2013 IEEE 33rd International Conference on Distributed Computing Systems
smartphone_energy,SCoP: Smartphone energy saving by merging push services in Fog computing,2017 IEEE/ACM 25th International Symposium on Quality of Service (IWQoS)
smartphone_energy,E-Android: A New Energy Profiling Tool for Smartphones,2017 IEEE 37th International Conference on Distributed Computing Systems (ICDCS)
smartphone_energy,A comparison of energy bugs for smartphone platforms,2013 1st International Workshop on the Engineering of Mobile-Enabled Systems (MOBS)
smartphone_energy,Energy-optimized mapping of application to smartphone platform — A case study of mobile face recognition,CVPR 2011 WORKSHOPS
smartphone_energy,DORA: Optimizing Smartphone Energy Efficiency and Web Browser Performance under Interference,2018 IEEE International Symposium on Performance Analysis of Systems and Software (ISPASS)
smartphone_energy,Where has my battery gone? Finding sensor related energy black holes in smartphone applications,2013 IEEE International Conference on Pervasive Computing and Communications (PerCom)
smartphone_energy,Review: Smartphones power consumption & energy saving techniques,2017 International Conference on Innovations in Electrical Engineering and Computational Technologies (ICIEECT)
smartphone_energy,"Transfer Time, Energy, and Quota-Aware Multi-RAT Operation Scheme in Smartphone",IEEE Transactions on Vehicular Technology
smartphone_energy,Optimizing Sensor Data Acquisition for Energy-Efficient Smartphone-Based Continuous Event Processing,2011 IEEE 12th International Conference on Mobile Data Management
smartphone_energy,DR. Swap: Energy-efficient paging for smartphones,2014 IEEE/ACM International Symposium on Low Power Electronics and Design (ISLPED)
smartphone_energy,Energy-Efficient In-Memory Paging for Smartphones,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems
smartphone_energy,Towards Power-Efficient Smartphones by Energy-Aware Dynamic Task Scheduling,2012 IEEE 14th International Conference on High Performance Computing and Communication & 2012 IEEE 9th International Conference on Embedded Software and Systems
smartphone_energy,Energy-Aware and Context-Aware Video Streaming on Smartphones,2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS)
smartphone_energy,Energy-Efficient and Context-Aware Smartphone Sensor Employment,IEEE Transactions on Vehicular Technology
smartphone_energy,Using Smartphone Sensors for Improving Energy Expenditure Estimation,IEEE Journal of Translational Engineering in Health and Medicine
smartphone_energy,"802.11ad in Smartphones: Energy Efficiency, Spatial Reuse, and Impact on Applications",IEEE INFOCOM 2021 - IEEE Conference on Computer Communications
smartphone_energy,Energy efficient Wifi tethering on a smartphone,IEEE INFOCOM 2014 - IEEE Conference on Computer Communications
smartphone_energy,Low Energy and Sufficiently Accurate Localization for Non-smartphones,2012 IEEE 13th International Conference on Mobile Data Management
smartphone_energy,Future of Mobile Software for Smartphones and Drones: Energy and Performance,2017 IEEE/ACM 4th International Conference on Mobile Software Engineering and Systems (MOBILESoft)
smartphone_energy,How Is Energy Consumed in Smartphone Deep Learning Apps? Executing Locally vs. Remotely,2019 IEEE Global Communications Conference (GLOBECOM)
smartphone_energy,Energy Data Visualizations on Smartphones for Triggering Behavioral Change: Novel Vs. Conventional,"2020 2nd Global Power, Energy and Communication Conference (GPECOM)"
smartphone_energy,Prefetch-Based Energy Optimization on Smartphones,IEEE Transactions on Wireless Communications
smartphone_energy,A methodology for energy performance testing of smartphone applications,2012 7th International Workshop on Automation of Software Test (AST)
smartphone_energy,Context-Aware and Energy-Aware Video Streaming on Smartphones,IEEE Transactions on Mobile Computing
smartphone_energy,Enabling energy-efficient driving route detection using built-in smartphone barometer sensor,2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)
smartphone_energy,Accelerometer-based methods for energy expenditure using the smartphone,2015 IEEE International Symposium on Medical Measurements and Applications (MeMeA) Proceedings
smartphone_energy,Kernel level energy-efficient 3G background traffic shaper for android smartphones,2013 9th International Wireless Communications and Mobile Computing Conference (IWCMC)
smartphone_energy,A cloud-assisted energy-efficient video streaming system for smartphones,2013 IEEE/ACM 21st International Symposium on Quality of Service (IWQoS)
smartphone_energy,Secure and energy efficient prefetching design for smartphones,2016 IEEE International Conference on Communications (ICC)
smartphone_energy,QoE-based energy reduction by controlling the 3g cellular data traffic on the smartphone,2013 22nd ITC Specialist Seminar on Energy Efficient and Green Networking (SSEEGN)
smartphone_energy,Energy-Efficient Real-Time Human Mobility State Classification Using Smartphones,IEEE Transactions on Computers
smartphone_energy,BLE-horn: A smartphone-based bluetooth low energy vehicle-to-pedestrian safety system,2017 9th International Conference on Wireless Communications and Signal Processing (WCSP)
smartphone_energy,MultiDroid: An Energy Optimization Technique for Multi-Window Operations on OLED Smartphones,IEEE Access
smartphone_energy,Charging your smartphones on public commuters via wireless energy transfer,2015 IEEE 34th International Performance Computing and Communications Conference (IPCCC)
smartphone_energy,Energy Consumption Measurements as a Basis for Computational Offloading for Android Smartphones,2016 IEEE Intl Conference on Computational Science and Engineering (CSE) and IEEE Intl Conference on Embedded and Ubiquitous Computing (EUC) and 15th Intl Symposium on Distributed Computing and Applications for Business Engineering (DCABES)
smartphone_energy,MEG: Memory and Energy Efficient Garbled Circuit Evaluation on Smartphones,IEEE Transactions on Information Forensics and Security
smartphone_energy,Characterization and Detection of Tail Energy Bugs in Smartphones,IEEE Access
smartphone_energy,Knowledge for a Longer Life: Development Impetus for Energy-Efficient Smartphone Applications,2015 IEEE International Conference on Mobile Services
smartphone_energy,Energy-delay tradeoff for request bundling on smartphones,IEEE INFOCOM 2017 - IEEE Conference on Computer Communications
smartphone_energy,SMoW: An Energy-Bandwidth Aware Web Browsing Technique for Smartphones,IEEE Access
smartphone_energy,Green smartphone GPUs: Optimizing energy consumption using GPUFreq scaling governors,"2015 IEEE 11th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)"
smartphone_energy,TIDE: A User-Centric Tool for Identifying Energy Hungry Applications on Smartphones,IEEE/ACM Transactions on Networking
smartphone_energy,Energy Management of Applications With Varying Resource Usage on Smartphones,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems
smartphone_energy,Simulating Power Consumption of Location Tracking Algorithms to Improve Energy-Efficiency of Smartphones,2012 IEEE 36th Annual Computer Software and Applications Conference
smartphone_energy,Improving Smartphones Battery Life by Reducing Energy Waste of Background Applications,"2014 Eighth International Conference on Next Generation Mobile Apps, Services and Technologies"
smartphone_energy,Integrating wireless sensor nodes and smartphones for energy-efficient data exchange in smart environments,2013 IEEE International Conference on Pervasive Computing and Communications Workshops (PERCOM Workshops)
smartphone_energy,Leveraging Parallel Communications for Minimizing Energy Consumption on Smartphones,IEEE Transactions on Parallel and Distributed Systems
smartphone_energy,An Energy-Efficient Positioning Scheme for Location-Based Services in a Smartphone,2016 IEEE 22nd International Conference on Embedded and Real-Time Computing Systems and Applications (RTCSA)
smartphone_energy,UserScope: A Fine-Grained Framework for Collecting Energy-Related Smartphone User Contexts,2013 International Conference on Parallel and Distributed Systems
smartphone_energy,Non-Parametric RSS Prediction Based Energy Saving Scheme for Moving Smartphones,IEEE Transactions on Computers
smartphone_energy,Standby Energy Analysis and Optimization for Smartphones,"2016 4th IEEE International Conference on Mobile Cloud Computing, Services, and Engineering (MobileCloud)"
smartphone_energy,Trade-offs for video-providers in LTE networks: Smartphone energy consumption vs wasted traffic,2013 22nd ITC Specialist Seminar on Energy Efficient and Green Networking (SSEEGN)
smartphone_energy,Bluesaver: A Multi-PHY Approach to Smartphone Energy Savings,IEEE Transactions on Wireless Communications
smartphone_energy,Efforts in developing android smartphone sports and healthcare apps based on bluetooth low energy and ANT+ communication standards,2015 15th International Conference on Innovations for Community Services (I4CS)
smartphone_energy,NetMaster: Taming Energy Devourers on Smartphones,2014 43rd International Conference on Parallel Processing
smartphone_energy,A Method to Evaluate the Energy-Efficiency of Wide-Area Location Determination Techniques Used by Smartphones,2012 IEEE 15th International Conference on Computational Science and Engineering
smartphone_energy,Extending battery life of smartphones by overcoming idle power consumption using ambient light energy harvesting,2018 IEEE International Conference on Industrial Technology (ICIT)
smartphone_energy,TIDE: A User-centric Tool for Identifying Energy Hungry Applications on Smartphones,2015 IEEE 35th International Conference on Distributed Computing Systems
smartphone_energy,"E$PA: Energy, usage ($), and performance-aware LTE-WiFi adaptive activation scheme for smartphones","Proceeding of IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks 2014"
smartphone_energy,Experimental study of energy and bandwidth costs of web advertisements on smartphones,"6th International Conference on Mobile Computing, Applications and Services"
smartphone_energy,Development of special smartphone-based Body Area Network: Energy requirements,2013 Federated Conference on Computer Science and Information Systems
smartphone_energy,BattTracker: Enabling energy awareness for smartphone using Li-ion battery characteristics,IEEE INFOCOM 2016 - The 35th Annual IEEE International Conference on Computer Communications
smartphone_energy,Asset Tracking Solution with BLE and Smartphones: An Energy/Position Accuracy Trade-Off,2015 IEEE Global Communications Conference (GLOBECOM)
smartphone_energy,eDelta: Pinpointing energy deviations in smartphone apps via comparative trace analysis,2017 Eighth International Green and Sustainable Computing Conference (IGSC)
smartphone_energy,An Energy Efficient Pedestrian Heading Estimation Algorithm using Smartphones,2019 IEEE 43rd Annual Computer Software and Applications Conference (COMPSAC)
smartphone_energy,Survey on adaptation techniques of energy consumption within a smartphone,2014 Science and Information Conference
smartphone_energy,PASS: Reducing Redundant Notifications between a Smartphone and a Smartwatch for Energy Saving,IEEE Transactions on Mobile Computing
smartphone_energy,Compression-based energy efficient sensor data gathering framework for smartphones,2016 International Wireless Communications and Mobile Computing Conference (IWCMC)
smartphone_energy,Energy efficiency in smartphones: A survey on modern tools and techniques,2015 21st International Conference on Automation and Computing (ICAC)
smartphone_energy,Energy-Efficient Rate-Adaptive Passive Traffic Sensing using smartphones,2013 12th Annual Mediterranean Ad Hoc Networking Workshop (MED-HOC-NET)
smartphone_energy,Optimal Solutions for Pairing Services on Smartphones: A Strategy to Minimize Energy Consumption,2012 IEEE International Conference on Green Computing and Communications
smartphone_energy,Simplified KF-based energy-efficient vehicle positioning for smartphones,Journal of Communications and Networks
smartphone_energy,SmartSplit: Latency-Energy-Memory Optimisation for CNN Splitting on Smartphone Environment,2022 14th International Conference on COMmunication Systems & NETworkS (COMSNETS)
smartphone_energy,Energy-efficient cooperative download for smartphone users through contact time estimation,"2012 IEEE 8th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)"
smartphone_energy,Map matching accuracy: Energy efficient location sampling using smartphones,16th International IEEE Conference on Intelligent Transportation Systems (ITSC 2013)
smartphone_energy,Energy-Aware Advertising Through Quality-Aware Prefetching on Smartphones,2017 IEEE 14th International Conference on Mobile Ad Hoc and Sensor Systems (MASS)
smartphone_energy,Indoor Pedestrian Localization Methods Using Contact Information from Bluetooth Low Energy Beacons Between Smartphones,2022 IEEE 95th Vehicular Technology Conference: (VTC2022-Spring)
smartphone_energy,Opportunistic Connectionless Undirected Information Dissemination Based on Bluetooth Low Energy Advertising Technology on Smartphones,IEEE Access
smartphone_energy,SmartCare: Energy-efficient long-term physical activity tracking using smartphones,Tsinghua Science and Technology
smartphone_energy,Client-centric data streaming on smartphones: An energy perspective,2013 International Conference on Selected Topics in Mobile and Wireless Networking (MoWNeT)
smartphone_energy,Enhancing the capability and energy efficiency of smartphones using WPAN,"2011 IEEE 22nd International Symposium on Personal, Indoor and Mobile Radio Communications"
smartphone_energy,Aggregating inter-app traffic to optimize cellular radio energy consumption on smartphones,2015 7th International Conference on Communication Systems and Networks (COMSNETS)
smartphone_energy,Rating Google-Play Apps' Energy Consumption on Android Smartphones,2019 2nd IEEE Middle East and North Africa COMMunications Conference (MENACOMM)
smartphone_energy,Selective checkpointing for minimizing recovery energy and efforts of smartphone apps,2017 Eighth International Green and Sustainable Computing Conference (IGSC)
smartphone_energy,An Energy Efficient Smartphone Pedometer Based on an Auto-Correlation Analysis,"2018 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Ubiquitous Computing & Communications, Big Data & Cloud Computing, Social Computing & Networking, Sustainable Computing & Communications (ISPA/IUCC/BDCloud/SocialCom/SustainCom)"
smartphone_energy,Energy Consumption Estimation of API-usage in Smartphone Apps via Static Analysis,2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR)
smartphone_energy,Accurate and energy-efficient localization system for Smartphones: A feasible implementation,"2013 IEEE 24th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)"
smartphone_energy,Measuring the energy consumption of communication interfaces on smartphones using a moderately-invasive technique,2012 Global Information Infrastructure and Networking Symposium (GIIS)
smartphone_energy,SPS: An SMS-based push service for energy saving in smartphone's idle state,2015 12th Annual IEEE Consumer Communications and Networking Conference (CCNC)
smartphone_energy,Improving smartphone downlink performance and energy efficiency with 3-antenna receive diversity,"2014 International Conference on Computing, Networking and Communications (ICNC)"
smartphone_energy,Modeling Smartphone Energy Consumption Based on User Behavior Data,2018 International Conference on Computational Science and Computational Intelligence (CSCI)
smartphone_energy,Programming Strategy to Reduce Energy Consumption of Smartphone Sensors,IEEE Latin America Transactions
smartphone_energy,Energy-Aware Cost-Effective Cooperative Mobile Streaming on Smartphones over Hybrid Wireless Networks,2015 44th International Conference on Parallel Processing
smartphone_energy,HIDE: AP-Assisted Broadcast Traffic Management to Save Smartphone Energy,2016 IEEE 36th International Conference on Distributed Computing Systems (ICDCS)
smartphone_energy,CaT: Evaluating cloud-aided TLS for smartphone energy efficiency,2015 IEEE Conference on Communications and Network Security (CNS)
smartphone_energy,REEWA: Runtime energy estimation for web activities on smartphones,2017 Eighth International Green and Sustainable Computing Conference (IGSC)
smartphone_energy,CEET: Cooperative Energy Efficient Tracking System using Smartphones,2019 15th International Wireless Communications & Mobile Computing Conference (IWCMC)
smartphone_energy,An energy efficient user context collection method for smartphones,2013 15th Asia-Pacific Network Operations and Management Symposium (APNOMS)
smartphone_energy,HSNet: Energy Conservation in Heterogeneous Smartphone Ad Hoc Networks,2018 27th International Conference on Computer Communication and Networks (ICCCN)
smartphone_energy,A Personalized Network Activity-Aware Approach to Reducing Radio Energy Consumption of Smartphones,IEEE Transactions on Mobile Computing
smartphone_energy,The European Union's Energy Label for Smartphones: Does it Guide Consumers to Make Environmentally Sustainable Choices?,2023 IEEE 13th International Conference on Consumer Electronics - Berlin (ICCE-Berlin)
smartphone_energy,Smart meter: Toward client centric energy efficient smartphone based solution,"2016 7th International Conference on Information, Intelligence, Systems & Applications (IISA)"
smartphone_energy,An Efficient Energy-Saving Approach for Smartphones,2016 12th International Conference on Mobile Ad-Hoc and Sensor Networks (MSN)
smartphone_energy,On Security and Energy Efficiency in Android Smartphones,2023 IEEE/ACM 10th International Conference on Mobile Software Engineering and Systems (MOBILESoft)
smartphone_energy,An Integrated Energy Management Framework for Multiple Side-by-Side Applications on Smartphones,2020 IEEE International Conference on Embedded Software and Systems (ICESS)
smartphone_energy,CoSmart: Coordinating Smartphone with Desktop Computer for Joint Energy Savings,2017 IEEE International Conference on Autonomic Computing (ICAC)
smartphone_energy,Energy-efficient and accurate fingerprinting-based localization system for smartphones,2013 IEEE Online Conference on Green Communications (OnlineGreenComm)
smartphone_energy,"Measuring the Energy of Smartphone Communications in the Edge-Cloud Continuum: Approaches, Challenges, and a Case Study",IEEE Internet Computing
smartphone_energy,"An Energy-Efficient Smartphone Positioning Scheme by Fusing WiFi, GPS and PDR","2023 19th International Conference on Mobility, Sensing and Networking (MSN)"
smartphone_energy,An Energy Efficient Smartphone Sensors’ Data Fusion for High Rate Position Sampling Demands,2019 16th IEEE Annual Consumer Communications & Networking Conference (CCNC)
smartphone_energy,Catching the download train: Energy-efficient file downloading on smartphones,2014 26th International Teletraffic Congress (ITC)
