keyword,title,publication
phone_performance,A high performance camcorder phone design: a new mobile phone application,2003 IEEE 58th Vehicular Technology Conference. VTC 2003-Fall (IEEE Cat. No.03CH37484)
phone_performance,Enhancement of Signal Performance in LED Visible Light Communications Using Mobile Phone Camera,IEEE Photonics Journal
phone_performance,Accurate Simulation of the Radiation Performance of a Mobile Slide Phone in a Hand-Head Position,IEEE Antennas and Propagation Magazine
phone_performance,Enhancing spam detection on mobile phone Short Message Service (SMS) performance using FP-growth and Naive Bayes Classifier,2016 IEEE Asia Pacific Conference on Wireless and Mobile (APWiMob)
phone_performance,Evaluation of Mobile Phone Performance for Near-Infrared Fluorescence Imaging,IEEE Transactions on Biomedical Engineering
phone_performance,Performance Enhancement Scheme for Mobile-Phone Based VLC Using Moving Exponent Average Algorithm,IEEE Photonics Journal
phone_performance,The Relationship Between E-service Quality and Ease of Use on Electronic Customer Relationship Management (E-CRM) Performance: An Empirical Investigation in Jordan Mobile Phone Services,"2010 International Conference on e-Education, e-Business, e-Management and e-Learning"
phone_performance,High-performance GaAs switch ICs fabricated using MESFETs with two kinds of pinch-off voltages [for handy phone],15th Annual GaAs IC Symposium
phone_performance,Mobile phone performance improvements using an adaptively controlled antenna tuner,2011 IEEE MTT-S International Microwave Symposium
phone_performance,Reliable prediction of mobile phone performance for realistic in-use conditions using the FDTD method,IEEE Antennas and Propagation Magazine
phone_performance,Improvement of radiation performance of mobile phone antenna using parasitic element,IEEE Transactions on Consumer Electronics
phone_performance,Performance of mobile phone antennas including effect of environment using two methods,IEEE Transactions on Instrumentation and Measurement
phone_performance,High-Accuracy Phone Recognition By Combining High-Performance Lattice Generation and Knowledge Based Rescoring,"2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07"
phone_performance,Solar cell phone charger performance in indoor environment,2011 IEEE 37th Annual Northeast Bioengineering Conference (NEBEC)
phone_performance,Improving speech recognition performance via phone-dependent VQ codebooks and adaptive language models in SPHINX-II,"Proceedings of ICASSP '94. IEEE International Conference on Acoustics, Speech and Signal Processing"
phone_performance,A high-performance analog front-end 14-bit codec for 2.7-V digital cellular phones,IEEE Journal of Solid-State Circuits
phone_performance,Performance comparison between circular and elliptical type microspeakers for cellular phones,IEEE Transactions on Magnetics
phone_performance,Mobile phone performance improvements using an adaptively controlled antenna tuner,2011 IEEE MTT-S International Microwave Symposium
phone_performance,New rigorous treatment of leaky SAWs and its application to high-performance filters used in mobile pocket phones,1994 Proceedings of IEEE Ultrasonics Symposium
phone_performance,Influence Analysis of Popular Dielectric Materials for Cellular Phones on 5G mm-Wave Antenna Performance,2019 International Workshop on Antenna Technology (iWAT)
phone_performance,Effects of hand phantom and different use patterns on mobile phone antenna radiation performance,2008 IEEE Antennas and Propagation Society International Symposium
phone_performance,Improvements of impedance and radiation performances with a parasitic element for mobile phone,2008 IEEE Antennas and Propagation Society International Symposium
phone_performance,Application of Taguchi method to robust design of acoustic performance in IMT-2000 mobile phones,IEEE Transactions on Magnetics
phone_performance,Multiband Diversity Antenna Performance Study for Mobile Phones,2007 International workshop on Antenna Technology: Small and Smart Antennas Metamaterials and Applications
phone_performance,Performance Characterization on Mobile Phones for Collaborative Augmented Reality (CAR) Applications,2011 IEEE/ACM 15th International Symposium on Distributed Simulation and Real Time Applications
phone_performance,MIMO performance of enhanced UMTS four-antenna structures for mobile phones in the presence of the user’s head,2007 IEEE Antennas and Propagation Society International Symposium
phone_performance,The Effects of Hand Phantom on Mobile Phone Antenna OTA Performance,"The Second European Conference on Antennas and Propagation, EuCAP 2007"
phone_performance,Performance Comparison of WhatsApp versus Skype on Smart Phones,2018 28th International Telecommunication Networks and Applications Conference (ITNAC)
phone_performance,Performance Analysis of Indoor Positioning System Using Visible Light Based on Two-LEDs and Image Sensor for Different Handhold Situation of Mobile Phone,2020 IEEE Region 10 Symposium (TENSYMP)
phone_performance,Performance evaluation of mobile phone radiation minimization through characteristic impedance measurement for health-care applications,2012 IEEE International Conference on Advanced Communication Control and Computing Technologies (ICACCCT)
phone_performance,Android phone performance enhancement by energy efficient web browser,2015 Global Conference on Communication Technologies (GCCT)
phone_performance,The performance of active cooling in a mobile phone,2008 11th Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems
phone_performance,A high performance GaAs MMIC transceiver for personal handy phone system (PHS),1995 25th European Microwave Conference
phone_performance,Reliable prediction of mobile phone performance for different daily usage patterns using the FDTD method,"IEEE International Workshop on Antenna Technology Small Antennas and Novel Metamaterials, 2006."
phone_performance,Effect of microwave oven interferences to the performance of Personal Handy-phone System,Proceedings of ICC/SUPERCOMM '96 - International Conference on Communications
phone_performance,Antenna performance of mobile phone and corresponding human exposure inside fully and partially enclosed metallic elevator,2008 IEEE International Symposium on Electromagnetic Compatibility
phone_performance,Electrically small receive-only resonant antennas with wideband performance for FM radio reception in mobile phones,2010 International Workshop on Antenna Technology (iWAT)
phone_performance,Optimization of the neutralization technique to enhance the diversity performance of a two-antenna system for UMTS mobile phones,2008 International Workshop on Antenna Technology: Small Antennas and Novel Metamaterials
phone_performance,DHT Performance for Peer-to-Peer SIP - A Mobile Phone Perspective,2010 7th IEEE Consumer Communications and Networking Conference
