keyword,title,publication
smartphone_freeze,Near infrared spectroscopy and smartphone-based imaging as fast alternatives for the evaluation of the bioactive potential of freeze-dried açai,Food Research International
smartphone_freeze,Deep learning-assisted smartphone-based portable and visual ratiometric fluorescence device integrated intelligent gel label for agro-food freshness detection,Food Chemistry
smartphone_freeze,Cu-C3N4 nanoenzyme-based freezing-dried bioactive capsule integrated with 3D-printed smartphone platform for visual detection of organophosphorus pesticides paraoxon in scallion,Sensors and Actuators B: Chemical
smartphone_freeze,Freeze and Crypt: Linux kernel support for main memory encryption,Computers & Security
smartphone_freeze,Sensitive colorimetric detection of antibiotic resistant Staphylococcus aureus on dairy farms using LAMP with pH-responsive polydiacetylene,Biosensors and Bioelectronics
smartphone_freeze,Nano-lantern on paper for smartphone-based ATP detection,Biosensors and Bioelectronics
smartphone_freeze,Biomass chitosan/sodium alginate colorimetric imprinting hydrogels with integrated capture and visualization detection for cadmium(II),Carbohydrate Polymers
smartphone_freeze,A resilient and lightweight cellulose/graphene oxide/polymer-derived multifunctional carbon aerogel generated from Pickering emulsion toward a wearable pressure sensor,Journal of Colloid and Interface Science
smartphone_freeze,Realization of motion sensing composites prepared from the incorporation of three-dimensional porous conductive foams and polydimethylsiloxane,Journal of Science: Advanced Materials and Devices
smartphone_freeze,Data-enriched edible pharmaceuticals (DEEP) of medical cannabis by inkjet printing,International Journal of Pharmaceutics
smartphone_freeze,Cloudy/clear weather classification using deep learning techniques with cloud images,Computers and Electrical Engineering
