keyword,title,publication
android_launch,Detection of Evasive Android Malware Using EigenGCN,Journal of Information Security and Applications
android_launch,LSTM-based Approach for Android Malware Detection,Procedia Computer Science
android_launch,Forensic analysis of OpenAI's ChatGPT mobile application,Forensic Science International: Digital Investigation
android_launch,Android malware classification using optimum feature selection and ensemble machine learning,Internet of Things and Cyber-Physical Systems
android_launch,Variable-strength combinatorial testing of exported activities based on misexposure prediction,Journal of Systems and Software
android_launch,DeepAMD: Detection and identification of Android malware using high-efficient Deep Artificial Neural Network,Future Generation Computer Systems
android_launch,VARSE: Android app for real-time acquisition and analysis of heart rate signals,International Journal of Medical Informatics
android_launch,An efficient combined deep neural network based malware detection framework in 5G environment,Computer Networks
android_launch,The AGILEScience mobile application for the AGILE space mission,Astronomy and Computing
android_launch,Breaking and fixing the Android Launching Flow,Computers & Security
android_launch,New acquisition method based on firmware update protocols for Android smartphones,Digital Investigation
android_launch,Mobile ID players cover Android base,Biometric Technology Today
android_launch,NexID Biometrics brings liveness detection to Android,Biometric Technology Today
android_launch,Chapter Three: Effectiveness of state-of-the-art dynamic analysis techniques in identifying diverse Android malware and future enhancements,Advances in Computers
android_launch,Agnitio launches voice authentication for Android,Biometric Technology Today
android_launch,An Android mutation malware detection based on deep learning using visualization of importance from codes,Microelectronics Reliability
android_launch,Android/OSGi-based vehicular network management system,Computer Communications
android_launch,Dexteroid: Detecting malicious behaviors in Android apps using reverse-engineered life cycle models,Computers & Security
android_launch,Client-based and Cross-layer Optimized Flow Mobility for Android Devices in Heterogeneous Femtocell/Wi-Fi Networks*,Procedia Computer Science
android_launch,[Translated article] Deglufarm: Mobile application with recommendations for the safe administration of drugs in patients with dysphagia or swallowing disorders,Farmacia Hospitalaria
android_launch,Profiling user-trigger dependence for Android malware detection,Computers & Security
android_launch,Activity recognition with android phone using mixture-of-experts co-trained with labeled and unlabeled data,Neurocomputing
android_launch,ETGuard: Detecting D2D attacks using wireless Evil Twins,Computers & Security
android_launch,Deglufarm: aplicación móvil con recomendaciones para la administración segura de medicamentos en pacientes con disfagia o problemas de deglución,Farmacia Hospitalaria
android_launch,Detecting Android Botnet Applications Using Convolution Neural Network,"Computers, Materials and Continua"
android_launch,Asthma self-management app for Indonesian asthmatics: A patient-centered design,Computer Methods and Programs in Biomedicine
android_launch,RiderAuth: A cancelable touch-signature based rider authentication scheme for driverless taxis,Journal of Information Security and Applications
android_launch,AuthenTec targets the enterprise with finger access to VPNs,Biometric Technology Today
android_launch,"Exploring the strategies for upgrading the rural unqualified health practitioners in West Bengal, India: A knowledge, attitude and practices assessment-based approach",Health Policy OPEN
android_launch,Android Based Job Search Application “Megawe” for The Segment of Workers with an Education Level Below a University Degree,Procedia Computer Science
android_launch,Smartphone market leaders jostle for biometric technology firsts,Biometric Technology Today
android_launch,Evolution of the Mobile Enterprise App: A Design Perspective,Procedia Manufacturing
android_launch,Revisiting swapping in mobile systems with SwapBench,Future Generation Computer Systems
android_launch,"A process approach to understanding multiple open source innovation contests – Assessing the contest structures, execution, and participant responses in the android developer challenges",Information and Organization
android_launch,3: Development of a voice-controlled home automation system for the differently-abled,Bioelectronics and Medical Devices
android_launch,Smartphone Preventive Health Care: Parental Use of an Immunization Reminder System,Journal of Pediatric Health Care
android_launch,JFCGuard: Detecting juice filming charging attack via processor usage analysis on smartphones,Computers & Security
android_launch,In which natural environments are people happiest? Large-scale experience sampling in the Netherlands,Landscape and Urban Planning
android_launch,The English Dialects App: The creation of a crowdsourced dialect corpus,Ampersand
android_launch,Twitter as a means to study temporal behaviour,Current Biology
android_launch,Analyzing competitive and collaborative differences among mobile ecosystems using abstracted strategy networks,Telematics and Informatics
android_launch,Clintrial Refer- a Mobile App To Connect Patients With Local Clinical Trials,Blood
android_launch,"Development of the M.B.O.S. Master Smartphone App to Increase Compliance with Maximum Blood Ordering Schedule (M.B.O.S.), Reduce red Cell Crossmatch to Transfusion Ratio, and Improve Follow up of Pre-Operative Blood Test Results",Blood
